,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
3394,2002/3/1,TXO,200204,6100,買權,85.0,85.0,85.0,85.0,4,85.0,11,10.0,110.0,110.0,85.0
3395,2002/3/1,TXO,200204,6100,賣權,0.0,0.0,0.0,0.0,0,505.0,0,0.0,0.0,0.0,0.0
3396,2002/3/1,TXO,200205,5400,買權,0.0,0.0,0.0,0.0,0,491.0,0,0.0,0.0,0.0,0.0
3397,2002/3/1,TXO,200205,5400,賣權,0.0,0.0,0.0,0.0,0,177.0,0,0.0,0.0,0.0,0.0
3398,2002/3/1,TXO,200205,5500,買權,0.0,0.0,0.0,0.0,0,431.0,0,0.0,0.0,0.0,0.0
3399,2002/3/1,TXO,200205,5500,賣權,0.0,0.0,0.0,0.0,0,216.0,0,0.0,0.0,0.0,0.0
3400,2002/3/1,TXO,200205,5600,買權,0.0,0.0,0.0,0.0,0,375.0,0,0.0,0.0,0.0,0.0
3401,2002/3/1,TXO,200205,5600,賣權,0.0,0.0,0.0,0.0,0,260.0,0,0.0,0.0,0.0,0.0
3402,2002/3/1,TXO,200205,5700,買權,0.0,0.0,0.0,0.0,0,325.0,0,0.0,0.0,0.0,0.0
3403,2002/3/1,TXO,200205,5700,賣權,0.0,0.0,0.0,0.0,0,309.0,0,0.0,0.0,0.0,0.0
3404,2002/3/1,TXO,200205,5800,買權,0.0,0.0,0.0,0.0,0,280.0,0,0.0,0.0,0.0,0.0
3405,2002/3/1,TXO,200205,5800,賣權,0.0,0.0,0.0,0.0,0,363.0,0,0.0,0.0,0.0,0.0
3406,2002/3/1,TXO,200206,4700,買權,0.0,0.0,0.0,0.0,0,1070.0,0,0.0,0.0,0.0,0.0
3407,2002/3/1,TXO,200206,4700,賣權,0.0,0.0,0.0,0.0,0,51.0,0,0.0,0.0,0.0,0.0
3408,2002/3/1,TXO,200206,4900,買權,0.0,0.0,0.0,0.0,0,910.0,0,0.0,0.0,0.0,0.0
3409,2002/3/1,TXO,200206,4900,賣權,0.0,0.0,0.0,0.0,0,85.0,0,0.0,0.0,0.0,0.0
3410,2002/3/1,TXO,200206,5100,買權,0.0,0.0,0.0,0.0,0,755.0,0,0.0,0.0,0.0,0.0
3411,2002/3/1,TXO,200206,5100,賣權,0.0,0.0,0.0,0.0,0,132.0,0,0.0,0.0,0.0,0.0
3412,2002/3/1,TXO,200206,5300,買權,0.0,0.0,0.0,0.0,0,620.0,0,0.0,0.0,0.0,0.0
3413,2002/3/1,TXO,200206,5300,賣權,0.0,0.0,0.0,0.0,0,193.0,0,0.0,0.0,378.0,330.0
3414,2002/3/1,TXO,200206,5500,買權,0.0,0.0,0.0,0.0,0,500.0,1,0.0,0.0,480.0,480.0
3415,2002/3/1,TXO,200206,5500,賣權,0.0,0.0,0.0,0.0,0,272.0,10,0.0,0.0,645.0,645.0
3416,2002/3/1,TXO,200206,5700,買權,0.0,0.0,0.0,0.0,0,399.0,0,0.0,0.0,0.0,0.0
3417,2002/3/1,TXO,200206,5700,賣權,0.0,0.0,0.0,0.0,0,366.0,0,0.0,0.0,0.0,0.0
3418,2002/3/1,TXO,200206,5900,買權,0.0,0.0,0.0,0.0,0,312.0,0,0.0,0.0,0.0,0.0
3419,2002/3/1,TXO,200206,5900,賣權,0.0,0.0,0.0,0.0,0,478.0,0,0.0,0.0,0.0,0.0
3420,2002/3/1,TXO,200206,6100,買權,0.0,0.0,0.0,0.0,0,240.0,0,0.0,0.0,0.0,0.0
3421,2002/3/1,TXO,200206,6100,賣權,0.0,0.0,0.0,0.0,0,600.0,0,0.0,0.0,0.0,0.0
3422,2002/3/1,TXO,200206,6300,買權,0.0,0.0,0.0,0.0,0,182.0,0,0.0,0.0,0.0,0.0
3423,2002/3/1,TXO,200206,6300,賣權,0.0,0.0,0.0,0.0,0,740.0,0,0.0,0.0,0.0,0.0
3424,2002/3/1,TXO,200209,4700,買權,0.0,0.0,0.0,0.0,0,1170.0,0,0.0,0.0,0.0,0.0
3425,2002/3/1,TXO,200209,4700,賣權,0.0,0.0,0.0,0.0,0,117.0,0,0.0,0.0,0.0,0.0
3426,2002/3/1,TXO,200209,4900,買權,0.0,0.0,0.0,0.0,0,1020.0,0,0.0,0.0,0.0,0.0
3427,2002/3/1,TXO,200209,4900,賣權,0.0,0.0,0.0,0.0,0,165.0,0,0.0,0.0,0.0,0.0
3428,2002/3/1,TXO,200209,5100,買權,0.0,0.0,0.0,0.0,0,890.0,0,0.0,0.0,0.0,0.0
3429,2002/3/1,TXO,200209,5100,賣權,0.0,0.0,0.0,0.0,0,224.0,0,0.0,0.0,0.0,0.0
3430,2002/3/1,TXO,200209,5300,買權,0.0,0.0,0.0,0.0,0,765.0,0,0.0,0.0,0.0,0.0
3431,2002/3/1,TXO,200209,5300,賣權,0.0,0.0,0.0,0.0,0,296.0,0,0.0,0.0,0.0,0.0
3432,2002/3/1,TXO,200209,5500,買權,0.0,0.0,0.0,0.0,0,650.0,0,0.0,0.0,0.0,0.0
3433,2002/3/1,TXO,200209,5500,賣權,0.0,0.0,0.0,0.0,0,380.0,0,0.0,0.0,655.0,650.0
3434,2002/3/1,TXO,200209,5700,買權,0.0,0.0,0.0,0.0,0,550.0,0,0.0,0.0,0.0,0.0
3435,2002/3/1,TXO,200209,5700,賣權,0.0,0.0,0.0,0.0,0,477.0,0,0.0,0.0,0.0,0.0
3436,2002/3/1,TXO,200209,5900,買權,0.0,0.0,0.0,0.0,0,464.0,0,0.0,0.0,0.0,0.0
3437,2002/3/1,TXO,200209,5900,賣權,0.0,0.0,0.0,0.0,0,585.0,0,0.0,0.0,0.0,0.0
3438,2002/3/1,TXO,200209,6100,買權,0.0,0.0,0.0,0.0,0,388.0,0,0.0,0.0,0.0,0.0
3439,2002/3/1,TXO,200209,6100,賣權,0.0,0.0,0.0,0.0,0,705.0,0,0.0,0.0,0.0,0.0
3440,2002/3/1,TXO,200209,6300,買權,0.0,0.0,0.0,0.0,0,322.0,0,0.0,0.0,0.0,0.0
3441,2002/3/1,TXO,200209,6300,賣權,0.0,0.0,0.0,0.0,0,835.0,0,0.0,0.0,0.0,0.0
3442,2002/3/4,TXO,200203,4900,買權,0.0,0.0,0.0,0.0,0,980.0,18,460.0,0.0,850.0,430.0
3443,2002/3/4,TXO,200203,4900,賣權,3.0,3.0,3.0,3.0,1,3.0,6,0.0,0.0,40.0,0.1
3444,2002/3/4,TXO,200203,5000,買權,0.0,0.0,0.0,0.0,0,880.0,2,390.0,0.0,750.0,480.0
3445,2002/3/4,TXO,200203,5000,賣權,1.0,1.0,1.0,1.0,14,1.0,8,2.0,0.0,150.0,0.1
3446,2002/3/4,TXO,200203,5100,買權,0.0,0.0,0.0,0.0,0,780.0,1,570.0,0.0,635.0,251.0
3447,2002/3/4,TXO,200203,5100,賣權,0.0,0.0,0.0,0.0,0,3.3,14,0.0,0.0,50.0,1.0
3448,2002/3/4,TXO,200203,5200,買權,0.0,0.0,0.0,0.0,0,685.0,23,620.0,750.0,500.0,300.0
3449,2002/3/4,TXO,200203,5200,賣權,0.0,0.0,0.0,0.0,0,6.8,25,0.0,17.0,75.0,11.0
3450,2002/3/4,TXO,200203,5300,買權,560.0,630.0,560.0,630.0,12,630.0,17,540.0,740.0,630.0,250.0
3451,2002/3/4,TXO,200203,5300,賣權,15.0,15.0,2.0,8.0,22,8.0,200,5.0,8.0,254.0,2.0
3452,2002/3/4,TXO,200203,5400,買權,380.0,530.0,380.0,495.0,18,495.0,49,480.0,545.0,540.0,100.0
3453,2002/3/4,TXO,200203,5400,賣權,30.0,30.0,10.0,11.0,32,11.0,1075,8.0,15.0,120.0,10.0
3454,2002/3/4,TXO,200203,5500,買權,350.0,440.0,350.0,420.0,32,420.0,163,405.0,445.0,440.0,145.0
3455,2002/3/4,TXO,200203,5500,賣權,41.0,55.0,16.0,25.0,67,25.0,601,17.5,25.0,159.0,16.0
3456,2002/3/4,TXO,200203,5600,買權,209.0,360.0,191.0,301.0,116,301.0,212,301.0,349.0,440.0,100.0
3457,2002/3/4,TXO,200203,5600,賣權,70.0,80.0,28.0,28.0,118,28.0,320,31.0,56.0,250.0,28.0
3458,2002/3/4,TXO,200203,5700,買權,160.0,275.0,160.0,250.0,83,250.0,404,230.0,269.0,275.0,70.0
3459,2002/3/4,TXO,200203,5700,賣權,110.0,120.0,47.0,49.0,97,49.0,160,50.0,75.0,300.0,47.0
3460,2002/3/4,TXO,200203,5800,買權,110.0,210.0,100.0,199.0,104,199.0,492,185.0,200.0,335.0,5.0
3461,2002/3/4,TXO,200203,5800,賣權,108.0,138.0,76.0,92.0,164,92.0,289,81.0,94.0,343.0,40.0
3462,2002/3/4,TXO,200203,5900,買權,80.0,160.0,80.0,155.0,218,155.0,953,140.0,160.0,260.0,30.0
3463,2002/3/4,TXO,200203,5900,賣權,198.0,211.0,107.0,135.0,89,135.0,424,120.0,134.0,415.0,107.0
3464,2002/3/4,TXO,200203,6000,買權,48.0,120.0,48.0,117.0,291,117.0,496,75.0,116.0,333.0,25.0
3465,2002/3/4,TXO,200203,6000,賣權,245.0,245.0,110.0,175.0,54,175.0,75,165.0,188.0,515.0,110.0
3466,2002/3/4,TXO,200203,6100,買權,48.0,65.0,45.0,65.0,24,65.0,143,58.0,65.0,180.0,11.0
3467,2002/3/4,TXO,200203,6100,賣權,190.0,238.0,190.0,220.0,7,220.0,8,220.0,270.0,600.0,190.0
3468,2002/3/4,TXO,200203,6200,買權,38.0,43.0,23.0,40.0,70,40.0,475,37.0,40.0,190.0,5.0
3469,2002/3/4,TXO,200203,6200,賣權,330.0,340.0,300.0,340.0,7,340.0,56,310.0,340.0,650.0,100.0
3470,2002/3/4,TXO,200204,5200,買權,0.0,0.0,0.0,0.0,0,735.0,0,0.0,0.0,0.0,0.0
3471,2002/3/4,TXO,200204,5200,賣權,0.0,0.0,0.0,0.0,0,45.5,0,2.0,0.0,10.0,0.5
3472,2002/3/4,TXO,200204,5300,買權,0.0,0.0,0.0,0.0,0,655.0,0,180.0,0.0,0.0,0.0
3473,2002/3/4,TXO,200204,5300,賣權,0.0,0.0,0.0,0.0,0,63.0,0,11.0,0.0,1.0,1.0
3474,2002/3/4,TXO,200204,5400,買權,0.0,0.0,0.0,0.0,0,575.0,0,150.0,0.0,0.0,0.0
3475,2002/3/4,TXO,200204,5400,賣權,0.0,0.0,0.0,0.0,0,84.0,2,30.0,0.0,140.0,140.0
3476,2002/3/4,TXO,200204,5500,買權,0.0,0.0,0.0,0.0,0,505.0,0,200.0,0.0,0.0,0.0
3477,2002/3/4,TXO,200204,5500,賣權,80.0,82.0,80.0,82.0,2,82.0,4,80.0,100.0,200.0,80.0
3478,2002/3/4,TXO,200204,5600,買權,0.0,0.0,0.0,0.0,0,438.0,11,202.0,500.0,245.0,25.0
3479,2002/3/4,TXO,200204,5600,賣權,0.0,0.0,0.0,0.0,0,143.0,2,100.0,0.0,250.0,250.0
3480,2002/3/4,TXO,200204,5700,買權,0.0,0.0,0.0,0.0,0,377.0,2,120.0,500.0,350.0,200.0
3481,2002/3/4,TXO,200204,5700,賣權,0.0,0.0,0.0,0.0,0,181.0,0,120.0,0.0,0.0,0.0
3482,2002/3/4,TXO,200204,5800,買權,0.0,0.0,0.0,0.0,0,320.0,1,110.0,500.0,250.0,150.0
3483,2002/3/4,TXO,200204,5800,賣權,201.0,201.0,201.0,201.0,1,201.0,1,160.0,0.0,201.0,201.0
3484,2002/3/4,TXO,200204,5900,買權,0.0,0.0,0.0,0.0,0,270.0,22,95.0,500.0,200.0,100.0
3485,2002/3/4,TXO,200204,5900,賣權,0.0,0.0,0.0,0.0,0,274.0,0,118.0,0.0,0.0,0.0
3486,2002/3/4,TXO,200204,6000,買權,0.0,0.0,0.0,0.0,0,226.0,5,27.0,0.0,120.0,120.0
3487,2002/3/4,TXO,200204,6000,賣權,0.0,0.0,0.0,0.0,0,329.0,0,50.0,0.0,0.0,0.0
3488,2002/3/4,TXO,200204,6100,買權,0.0,0.0,0.0,0.0,0,187.0,11,25.0,0.0,110.0,85.0
3489,2002/3/4,TXO,200204,6100,賣權,0.0,0.0,0.0,0.0,0,390.0,0,0.0,0.0,0.0,0.0
3490,2002/3/4,TXO,200205,5400,買權,0.0,0.0,0.0,0.0,0,645.0,0,0.0,0.0,0.0,0.0
3491,2002/3/4,TXO,200205,5400,賣權,0.0,0.0,0.0,0.0,0,138.0,0,0.0,0.0,0.0,0.0
3492,2002/3/4,TXO,200205,5500,買權,0.0,0.0,0.0,0.0,0,575.0,0,0.0,0.0,0.0,0.0
3493,2002/3/4,TXO,200205,5500,賣權,0.0,0.0,0.0,0.0,0,169.0,0,0.0,0.0,0.0,0.0
3494,2002/3/4,TXO,200205,5600,買權,0.0,0.0,0.0,0.0,0,510.0,0,0.0,0.0,0.0,0.0
3495,2002/3/4,TXO,200205,5600,賣權,0.0,0.0,0.0,0.0,0,206.0,0,0.0,0.0,0.0,0.0
3496,2002/3/4,TXO,200205,5700,買權,0.0,0.0,0.0,0.0,0,455.0,0,0.0,0.0,0.0,0.0
3497,2002/3/4,TXO,200205,5700,賣權,0.0,0.0,0.0,0.0,0,246.0,0,0.0,0.0,0.0,0.0
3498,2002/3/4,TXO,200205,5800,買權,0.0,0.0,0.0,0.0,0,401.0,0,0.0,0.0,0.0,0.0
3499,2002/3/4,TXO,200205,5800,賣權,0.0,0.0,0.0,0.0,0,291.0,0,0.0,0.0,0.0,0.0
3500,2002/3/4,TXO,200206,4700,買權,0.0,0.0,0.0,0.0,0,1260.0,0,0.0,0.0,0.0,0.0
3501,2002/3/4,TXO,200206,4700,賣權,0.0,0.0,0.0,0.0,0,44.0,0,0.0,0.0,0.0,0.0
3502,2002/3/4,TXO,200206,4900,買權,0.0,0.0,0.0,0.0,0,1080.0,0,0.0,0.0,0.0,0.0
3503,2002/3/4,TXO,200206,4900,賣權,0.0,0.0,0.0,0.0,0,71.0,0,0.0,0.0,0.0,0.0
3504,2002/3/4,TXO,200206,5100,買權,0.0,0.0,0.0,0.0,0,930.0,0,0.0,0.0,0.0,0.0
3505,2002/3/4,TXO,200206,5100,賣權,0.0,0.0,0.0,0.0,0,111.0,0,0.0,0.0,0.0,0.0
3506,2002/3/4,TXO,200206,5300,買權,0.0,0.0,0.0,0.0,0,780.0,0,0.0,0.0,0.0,0.0
3507,2002/3/4,TXO,200206,5300,賣權,0.0,0.0,0.0,0.0,0,163.0,0,0.0,0.0,378.0,330.0
3508,2002/3/4,TXO,200206,5500,買權,0.0,0.0,0.0,0.0,0,650.0,1,0.0,0.0,480.0,480.0
3509,2002/3/4,TXO,200206,5500,賣權,0.0,0.0,0.0,0.0,0,229.0,10,0.0,0.0,645.0,645.0
3510,2002/3/4,TXO,200206,5700,買權,0.0,0.0,0.0,0.0,0,535.0,0,0.0,0.0,0.0,0.0
3511,2002/3/4,TXO,200206,5700,賣權,0.0,0.0,0.0,0.0,0,310.0,0,0.0,0.0,0.0,0.0
3512,2002/3/4,TXO,200206,5900,買權,0.0,0.0,0.0,0.0,0,434.0,0,0.0,0.0,0.0,0.0
3513,2002/3/4,TXO,200206,5900,賣權,0.0,0.0,0.0,0.0,0,407.0,0,0.0,0.0,0.0,0.0
3514,2002/3/4,TXO,200206,6100,買權,0.0,0.0,0.0,0.0,0,347.0,0,0.0,0.0,0.0,0.0
3515,2002/3/4,TXO,200206,6100,賣權,0.0,0.0,0.0,0.0,0,515.0,0,0.0,0.0,0.0,0.0
3516,2002/3/4,TXO,200206,6300,買權,0.0,0.0,0.0,0.0,0,275.0,0,0.0,0.0,0.0,0.0
3517,2002/3/4,TXO,200206,6300,賣權,0.0,0.0,0.0,0.0,0,640.0,0,0.0,0.0,0.0,0.0
3518,2002/3/4,TXO,200209,4700,買權,0.0,0.0,0.0,0.0,0,1360.0,0,0.0,0.0,0.0,0.0
3519,2002/3/4,TXO,200209,4700,賣權,0.0,0.0,0.0,0.0,0,110.0,0,1.0,0.0,0.0,0.0
3520,2002/3/4,TXO,200209,4900,買權,0.0,0.0,0.0,0.0,0,1200.0,0,0.0,0.0,0.0,0.0
3521,2002/3/4,TXO,200209,4900,賣權,0.0,0.0,0.0,0.0,0,153.0,0,0.0,0.0,0.0,0.0
3522,2002/3/4,TXO,200209,5100,買權,0.0,0.0,0.0,0.0,0,1060.0,0,0.0,0.0,0.0,0.0
3523,2002/3/4,TXO,200209,5100,賣權,0.0,0.0,0.0,0.0,0,207.0,0,0.0,0.0,0.0,0.0
3524,2002/3/4,TXO,200209,5300,買權,0.0,0.0,0.0,0.0,0,930.0,0,0.0,0.0,0.0,0.0
3525,2002/3/4,TXO,200209,5300,賣權,0.0,0.0,0.0,0.0,0,271.0,0,0.0,0.0,0.0,0.0
3526,2002/3/4,TXO,200209,5500,買權,0.0,0.0,0.0,0.0,0,810.0,0,0.0,0.0,0.0,0.0
3527,2002/3/4,TXO,200209,5500,賣權,0.0,0.0,0.0,0.0,0,347.0,0,0.0,0.0,655.0,650.0
3528,2002/3/4,TXO,200209,5700,買權,0.0,0.0,0.0,0.0,0,700.0,0,0.0,0.0,0.0,0.0
3529,2002/3/4,TXO,200209,5700,賣權,0.0,0.0,0.0,0.0,0,435.0,0,0.0,0.0,0.0,0.0
3530,2002/3/4,TXO,200209,5900,買權,0.0,0.0,0.0,0.0,0,605.0,0,0.0,0.0,0.0,0.0
3531,2002/3/4,TXO,200209,5900,賣權,0.0,0.0,0.0,0.0,0,530.0,0,0.0,0.0,0.0,0.0
3532,2002/3/4,TXO,200209,6100,買權,0.0,0.0,0.0,0.0,0,515.0,0,0.0,0.0,0.0,0.0
3533,2002/3/4,TXO,200209,6100,賣權,0.0,0.0,0.0,0.0,0,640.0,0,0.0,0.0,0.0,0.0
3534,2002/3/4,TXO,200209,6300,買權,0.0,0.0,0.0,0.0,0,440.0,0,0.0,0.0,0.0,0.0
3535,2002/3/4,TXO,200209,6300,賣權,0.0,0.0,0.0,0.0,0,760.0,0,0.0,0.0,0.0,0.0
3536,2002/3/5,TXO,200203,4900,買權,1050.0,1070.0,1050.0,1070.0,3,1070.0,18,585.0,1070.0,1070.0,430.0
3537,2002/3/5,TXO,200203,4900,賣權,1.0,240.0,1.0,1.0,7,1.0,10,1.0,20.0,240.0,0.1
3538,2002/3/5,TXO,200203,5000,買權,0.0,0.0,0.0,0.0,0,960.0,2,485.0,0.0,750.0,480.0
3539,2002/3/5,TXO,200203,5000,賣權,0.0,0.0,0.0,0.0,0,0.1,8,2.0,130.0,150.0,0.1
3540,2002/3/5,TXO,200203,5100,買權,0.0,0.0,0.0,0.0,0,860.0,1,0.0,900.0,635.0,251.0
3541,2002/3/5,TXO,200203,5100,賣權,0.0,0.0,0.0,0.0,0,0.1,14,1.0,140.0,50.0,1.0
3542,2002/3/5,TXO,200203,5200,買權,760.0,760.0,760.0,760.0,1,760.0,22,0.0,800.0,760.0,300.0
3543,2002/3/5,TXO,200203,5200,賣權,0.0,0.0,0.0,0.0,0,0.4,25,2.0,20.0,75.0,11.0
3544,2002/3/5,TXO,200203,5300,買權,0.0,0.0,0.0,0.0,0,665.0,17,555.0,800.0,630.0,250.0
3545,2002/3/5,TXO,200203,5300,賣權,8.0,8.0,4.0,4.0,8,4.0,201,4.0,15.0,254.0,2.0
3546,2002/3/5,TXO,200203,5400,買權,600.0,600.0,550.0,560.0,11,560.0,42,520.0,565.0,600.0,100.0
3547,2002/3/5,TXO,200203,5400,賣權,8.0,19.0,7.0,7.0,52,7.0,1053,8.0,24.0,120.0,7.0
3548,2002/3/5,TXO,200203,5500,買權,500.0,500.0,400.0,450.0,16,450.0,159,405.0,467.0,500.0,145.0
3549,2002/3/5,TXO,200203,5500,賣權,16.0,30.0,15.0,20.0,19,20.0,611,13.0,37.0,159.0,15.0
3550,2002/3/5,TXO,200203,5600,買權,410.0,435.0,340.0,340.0,51,340.0,211,308.0,378.0,440.0,100.0
3551,2002/3/5,TXO,200203,5600,賣權,21.0,37.0,20.0,26.0,40,26.0,350,27.0,48.0,250.0,20.0
3552,2002/3/5,TXO,200203,5700,買權,348.0,360.0,230.0,290.0,56,290.0,397,250.0,300.0,360.0,70.0
3553,2002/3/5,TXO,200203,5700,賣權,26.0,69.0,26.0,69.0,48,69.0,195,40.0,69.0,300.0,26.0
3554,2002/3/5,TXO,200203,5800,買權,250.0,295.0,167.0,235.0,96,235.0,465,235.0,239.0,335.0,5.0
3555,2002/3/5,TXO,200203,5800,賣權,61.0,98.0,55.0,68.0,53,68.0,322,68.0,89.0,343.0,40.0
3556,2002/3/5,TXO,200203,5900,買權,179.0,200.0,123.0,142.0,116,142.0,973,141.0,170.0,260.0,30.0
3557,2002/3/5,TXO,200203,5900,賣權,100.0,145.0,93.0,110.0,84,110.0,448,106.0,110.0,415.0,93.0
3558,2002/3/5,TXO,200203,6000,買權,137.0,140.0,80.0,110.0,181,110.0,485,100.0,111.0,333.0,25.0
3559,2002/3/5,TXO,200203,6000,賣權,116.0,200.0,116.0,190.0,44,190.0,109,150.0,189.0,515.0,110.0
3560,2002/3/5,TXO,200203,6100,買權,118.0,118.0,40.0,76.0,111,76.0,199,76.0,80.0,180.0,11.0
3561,2002/3/5,TXO,200203,6100,賣權,220.0,248.0,220.0,230.0,15,230.0,18,157.0,250.0,600.0,190.0
3562,2002/3/5,TXO,200203,6200,買權,53.0,65.0,33.0,50.0,85,50.0,491,41.0,53.0,190.0,5.0
3563,2002/3/5,TXO,200203,6200,賣權,243.0,336.0,243.0,300.0,16,300.0,59,281.0,399.0,650.0,100.0
3564,2002/3/5,TXO,200204,5200,買權,0.0,0.0,0.0,0.0,0,785.0,0,0.0,0.0,0.0,0.0
3565,2002/3/5,TXO,200204,5200,賣權,1.0,1.0,1.0,1.0,13,1.0,0,0.0,0.0,10.0,0.5
3566,2002/3/5,TXO,200204,5300,買權,0.0,0.0,0.0,0.0,0,695.0,0,0.0,0.0,0.0,0.0
3567,2002/3/5,TXO,200204,5300,賣權,0.0,0.0,0.0,0.0,0,19.0,0,0.0,0.0,1.0,1.0
3568,2002/3/5,TXO,200204,5400,買權,0.0,0.0,0.0,0.0,0,605.0,0,180.0,0.0,0.0,0.0
3569,2002/3/5,TXO,200204,5400,賣權,0.0,0.0,0.0,0.0,0,30.5,2,0.0,130.0,140.0,140.0
3570,2002/3/5,TXO,200204,5500,買權,0.0,0.0,0.0,0.0,0,520.0,0,180.0,0.0,0.0,0.0
3571,2002/3/5,TXO,200204,5500,賣權,0.0,0.0,0.0,0.0,0,46.0,4,50.0,200.0,200.0,80.0
3572,2002/3/5,TXO,200204,5600,買權,0.0,0.0,0.0,0.0,0,445.0,11,350.0,0.0,245.0,25.0
3573,2002/3/5,TXO,200204,5600,賣權,0.0,0.0,0.0,0.0,0,67.0,2,50.0,200.0,250.0,250.0
3574,2002/3/5,TXO,200204,5700,買權,0.0,0.0,0.0,0.0,0,372.0,2,250.0,0.0,350.0,200.0
3575,2002/3/5,TXO,200204,5700,賣權,0.0,0.0,0.0,0.0,0,94.0,0,61.0,300.0,0.0,0.0
3576,2002/3/5,TXO,200204,5800,買權,0.0,0.0,0.0,0.0,0,307.0,1,150.0,700.0,250.0,150.0
3577,2002/3/5,TXO,200204,5800,賣權,0.0,0.0,0.0,0.0,0,129.0,1,100.0,400.0,201.0,201.0
3578,2002/3/5,TXO,200204,5900,買權,0.0,0.0,0.0,0.0,0,249.0,22,80.0,525.0,200.0,100.0
3579,2002/3/5,TXO,200204,5900,賣權,0.0,0.0,0.0,0.0,0,171.0,0,0.0,0.0,0.0,0.0
3580,2002/3/5,TXO,200204,6000,買權,0.0,0.0,0.0,0.0,0,199.0,5,38.0,495.0,120.0,120.0
3581,2002/3/5,TXO,200204,6000,賣權,0.0,0.0,0.0,0.0,0,220.0,0,0.0,0.0,0.0,0.0
3582,2002/3/5,TXO,200204,6100,買權,0.0,0.0,0.0,0.0,0,156.0,11,30.0,250.0,110.0,85.0
3583,2002/3/5,TXO,200204,6100,賣權,0.0,0.0,0.0,0.0,0,277.0,0,0.0,0.0,0.0,0.0
3584,2002/3/5,TXO,200205,5400,買權,0.0,0.0,0.0,0.0,0,650.0,0,0.0,0.0,0.0,0.0
3585,2002/3/5,TXO,200205,5400,賣權,0.0,0.0,0.0,0.0,0,61.0,0,0.0,0.0,0.0,0.0
3586,2002/3/5,TXO,200205,5500,買權,0.0,0.0,0.0,0.0,0,570.0,0,0.0,0.0,0.0,0.0
3587,2002/3/5,TXO,200205,5500,賣權,0.0,0.0,0.0,0.0,0,82.0,0,0.0,0.0,0.0,0.0
3588,2002/3/5,TXO,200205,5600,買權,0.0,0.0,0.0,0.0,0,499.0,0,0.0,0.0,0.0,0.0
3589,2002/3/5,TXO,200205,5600,賣權,0.0,0.0,0.0,0.0,0,109.0,0,0.0,0.0,0.0,0.0
3590,2002/3/5,TXO,200205,5700,買權,0.0,0.0,0.0,0.0,0,432.0,0,0.0,0.0,0.0,0.0
3591,2002/3/5,TXO,200205,5700,賣權,0.0,0.0,0.0,0.0,0,141.0,0,0.0,0.0,0.0,0.0
3592,2002/3/5,TXO,200205,5800,買權,0.0,0.0,0.0,0.0,0,370.0,0,0.0,0.0,0.0,0.0
3593,2002/3/5,TXO,200205,5800,賣權,0.0,0.0,0.0,0.0,0,178.0,0,0.0,0.0,0.0,0.0
3594,2002/3/5,TXO,200205,5900,買權,0.0,0.0,0.0,0.0,0,314.0,0,0.0,0.0,0.0,0.0
3595,2002/3/5,TXO,200205,5900,賣權,0.0,0.0,0.0,0.0,0,222.0,0,0.0,0.0,0.0,0.0
3596,2002/3/5,TXO,200205,6000,買權,0.0,0.0,0.0,0.0,0,264.0,0,0.0,0.0,0.0,0.0
3597,2002/3/5,TXO,200205,6000,賣權,0.0,0.0,0.0,0.0,0,271.0,0,0.0,0.0,0.0,0.0
3598,2002/3/5,TXO,200206,4700,買權,0.0,0.0,0.0,0.0,0,1300.0,0,0.0,0.0,0.0,0.0
3599,2002/3/5,TXO,200206,4700,賣權,0.0,0.0,0.0,0.0,0,10.5,0,0.0,0.0,0.0,0.0
3600,2002/3/5,TXO,200206,4900,買權,0.0,0.0,0.0,0.0,0,1120.0,0,0.0,0.0,0.0,0.0
3601,2002/3/5,TXO,200206,4900,賣權,0.0,0.0,0.0,0.0,0,22.0,0,0.0,0.0,0.0,0.0
3602,2002/3/5,TXO,200206,5100,買權,0.0,0.0,0.0,0.0,0,945.0,0,0.0,0.0,0.0,0.0
3603,2002/3/5,TXO,200206,5100,賣權,0.0,0.0,0.0,0.0,0,42.5,0,0.0,0.0,0.0,0.0
3604,2002/3/5,TXO,200206,5300,買權,0.0,0.0,0.0,0.0,0,775.0,0,0.0,0.0,0.0,0.0
3605,2002/3/5,TXO,200206,5300,賣權,0.0,0.0,0.0,0.0,0,75.0,0,0.0,0.0,378.0,330.0
3606,2002/3/5,TXO,200206,5500,買權,0.0,0.0,0.0,0.0,0,625.0,1,0.0,0.0,480.0,480.0
3607,2002/3/5,TXO,200206,5500,賣權,0.0,0.0,0.0,0.0,0,122.0,10,0.0,0.0,645.0,645.0
3608,2002/3/5,TXO,200206,5700,買權,0.0,0.0,0.0,0.0,0,495.0,0,0.0,0.0,0.0,0.0
3609,2002/3/5,TXO,200206,5700,賣權,0.0,0.0,0.0,0.0,0,187.0,0,0.0,0.0,0.0,0.0
3610,2002/3/5,TXO,200206,5900,買權,0.0,0.0,0.0,0.0,0,381.0,0,0.0,0.0,0.0,0.0
3611,2002/3/5,TXO,200206,5900,賣權,0.0,0.0,0.0,0.0,0,271.0,0,0.0,0.0,0.0,0.0
