,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易
3425,2015/7/1,TXO,201507,8300.0,賣權,1.3,1.4,0.9,1.1,173,1.1,6125,0.9,1.1,124.0,0.6,
3426,2015/7/1,TXO,201507,8400.0,買權,0.0,0.0,0.0,0.0,0,890.0,34,870.0,910.0,1380.0,595.0,
3427,2015/7/1,TXO,201507,8400.0,賣權,2.4,2.4,1.1,1.3,1106,1.3,7650,1.2,1.4,128.0,0.9,
3428,2015/7/1,TXO,201507,8500.0,買權,0.0,0.0,0.0,0.0,0,790.0,34,770.0,810.0,1400.0,620.0,
3429,2015/7/1,TXO,201507,8500.0,賣權,3.8,3.8,1.4,1.8,3714,1.8,12569,1.6,1.8,126.0,1.1,
3430,2015/7/1,TXO,201507,8600.0,買權,675.0,675.0,675.0,675.0,13,690.0,64,670.0,715.0,1280.0,432.0,
3431,2015/7/1,TXO,201507,8600.0,賣權,4.9,4.9,2.2,2.5,3651,2.5,15730,2.4,2.5,133.0,1.5,
3432,2015/7/1,TXO,201507,8700.0,買權,600.0,620.0,595.0,620.0,22,590.0,96,570.0,610.0,1090.0,345.0,
3433,2015/7/1,TXO,201507,8700.0,賣權,7.0,7.0,2.8,3.7,9884,3.7,15321,3.6,3.8,138.0,2.0,
3434,2015/7/1,TXO,201507,8800.0,買權,409.0,515.0,409.0,495.0,124,495.0,197,479.0,515.0,1100.0,265.0,
3435,2015/7/1,TXO,201507,8800.0,賣權,11.0,12.5,5.0,6.4,8982,6.4,23325,6.4,6.5,147.0,3.5,
3436,2015/7/1,TXO,201507,8900.0,買權,312.0,424.0,312.0,403.0,95,403.0,707,382.0,416.0,1010.0,200.0,
3437,2015/7/1,TXO,201507,8900.0,賣權,18.0,23.0,9.9,11.5,17089,11.5,31691,11.0,11.5,185.0,5.8,
3438,2015/7/1,TXO,201507,9000.0,買權,237.0,336.0,237.0,315.0,473,315.0,2438,311.0,319.0,920.0,142.0,
3439,2015/7/1,TXO,201507,9000.0,賣權,35.0,40.0,18.0,22.0,20210,22.0,35889,21.5,22.0,140.0,11.5,
3440,2015/7/1,TXO,201507,9100.0,買權,159.0,250.0,157.0,231.0,3691,231.0,5826,231.0,232.0,860.0,97.0,
3441,2015/7/1,TXO,201507,9100.0,賣權,65.0,69.0,33.5,38.5,19402,38.5,21787,38.5,39.0,240.0,21.5,
3442,2015/7/1,TXO,201507,9200.0,買權,98.0,175.0,98.0,158.0,8566,158.0,11143,158.0,160.0,770.0,63.0,
3443,2015/7/1,TXO,201507,9200.0,賣權,101.0,111.0,57.0,65.0,21629,65.0,19820,65.0,67.0,300.0,40.5,
3444,2015/7/1,TXO,201507,9300.0,買權,64.0,111.0,55.0,100.0,25551,100.0,18402,99.0,100.0,690.0,39.5,
3445,2015/7/1,TXO,201507,9300.0,賣權,160.0,171.0,93.0,107.0,13285,107.0,12044,106.0,108.0,339.0,60.0,
3446,2015/7/1,TXO,201507,9400.0,買權,31.0,64.0,28.0,56.0,28237,56.0,30839,55.0,56.0,615.0,20.5,
3447,2015/7/1,TXO,201507,9400.0,賣權,232.0,237.0,146.0,162.0,3764,162.0,4301,161.0,164.0,420.0,87.0,
3448,2015/7/1,TXO,201507,9500.0,買權,15.5,32.0,13.5,27.5,26902,27.5,37789,27.5,28.0,555.0,9.5,
3449,2015/7/1,TXO,201507,9500.0,賣權,318.0,318.0,214.0,235.0,662,235.0,1752,233.0,236.0,515.0,121.0,
3450,2015/7/1,TXO,201507,9600.0,買權,5.0,13.5,5.0,11.5,19946,11.5,37923,11.0,11.5,520.0,4.2,
3451,2015/7/1,TXO,201507,9600.0,賣權,401.0,401.0,296.0,320.0,104,320.0,1160,316.0,334.0,605.0,141.0,
3452,2015/7/1,TXO,201507,9700.0,買權,2.1,5.0,2.1,4.5,9489,4.5,24434,4.5,4.6,440.0,1.8,
3453,2015/7/1,TXO,201507,9700.0,賣權,470.0,470.0,390.0,413.0,29,415.0,764,405.0,420.0,680.0,186.0,
3454,2015/7/1,TXO,201507,9800.0,買權,1.0,2.1,1.0,1.9,2916,1.9,18226,1.8,2.0,640.0,0.7,
3455,2015/7/1,TXO,201507,9800.0,賣權,500.0,505.0,500.0,500.0,5,515.0,1541,497.0,535.0,795.0,228.0,
3456,2015/7/1,TXO,201507,9900.0,買權,0.7,1.0,0.6,1.0,678,1.0,13198,1.0,1.1,690.0,0.4,
3457,2015/7/1,TXO,201507,9900.0,賣權,0.0,0.0,0.0,0.0,0,615.0,2414,590.0,630.0,885.0,273.0,
3458,2015/7/1,TXO,201507,10000.0,買權,0.5,0.8,0.5,0.8,510,0.8,16978,0.6,0.8,645.0,0.3,
3459,2015/7/1,TXO,201507,10000.0,賣權,705.0,715.0,705.0,715.0,3,715.0,280,695.0,735.0,980.0,272.0,
3460,2015/7/1,TXO,201507,10200.0,買權,0.4,0.4,0.4,0.4,111,0.4,11632,0.2,0.4,505.0,0.1,
3461,2015/7/1,TXO,201507,10200.0,賣權,0.0,0.0,0.0,0.0,0,910.0,131,885.0,930.0,1160.0,300.0,
3462,2015/7/1,TXO,201507,10400.0,買權,0.5,0.5,0.4,0.4,5,0.4,6390,0.1,0.5,270.0,0.2,
3463,2015/7/1,TXO,201507,10400.0,賣權,0.0,0.0,0.0,0.0,0,1110.0,41,1090.0,1130.0,1310.0,560.0,
3464,2015/7/1,TXO,201507,10600.0,買權,0.0,0.0,0.0,0.0,0,0.4,4670,0.2,0.6,90.0,0.1,
3465,2015/7/1,TXO,201507,10600.0,賣權,0.0,0.0,0.0,0.0,0,1310.0,31,1290.0,1330.0,1450.0,850.0,
3466,2015/7/1,TXO,201507,10800.0,買權,0.0,0.0,0.0,0.0,0,0.3,2456,0.1,0.5,62.0,0.2,
3467,2015/7/1,TXO,201507,10800.0,賣權,0.0,0.0,0.0,0.0,0,1510.0,7,1490.0,1530.0,1750.0,1200.0,
3468,2015/7/1,TXO,201507,11000.0,買權,0.0,0.0,0.0,0.0,0,0.3,2545,0.1,0.5,39.0,0.2,
3469,2015/7/1,TXO,201507,11000.0,賣權,0.0,0.0,0.0,0.0,0,1710.0,17,1690.0,1730.0,1820.0,1090.0,
3470,2015/7/1,TXO,201507,11200.0,買權,0.0,0.0,0.0,0.0,0,0.1,1655,0.0,0.5,27.0,0.2,
3471,2015/7/1,TXO,201507,11200.0,賣權,0.0,0.0,0.0,0.0,0,1910.0,80,1890.0,1930.0,1740.0,1600.0,
3472,2015/7/1,TXO,201507,11400.0,買權,0.0,0.0,0.0,0.0,0,0.1,984,0.1,0.5,19.0,0.3,
3473,2015/7/1,TXO,201507,11400.0,賣權,0.0,0.0,0.0,0.0,0,2110.0,0,2090.0,2130.0,0.0,0.0,
3474,2015/7/1,TXO,201507,11600.0,買權,0.0,0.0,0.0,0.0,0,0.1,225,0.0,0.5,10.5,0.5,
3475,2015/7/1,TXO,201507,11600.0,賣權,0.0,0.0,0.0,0.0,0,2310.0,0,2290.0,2330.0,0.0,0.0,
3476,2015/7/1,TXO,201508,7800.0,買權,0.0,0.0,0.0,0.0,0,1350.0,0,1330.0,1370.0,0.0,0.0,
3477,2015/7/1,TXO,201508,7800.0,賣權,3.8,3.8,2.4,2.8,107,2.8,1594,2.3,2.9,9.6,1.5,
3478,2015/7/1,TXO,201508,7900.0,買權,0.0,0.0,0.0,0.0,0,1250.0,0,1230.0,1270.0,1170.0,1120.0,
3479,2015/7/1,TXO,201508,7900.0,賣權,3.3,3.6,3.2,3.5,419,3.5,1010,3.0,3.5,12.5,2.0,
3480,2015/7/1,TXO,201508,8000.0,買權,0.0,0.0,0.0,0.0,0,1150.0,1,1130.0,1170.0,1090.0,1090.0,
3481,2015/7/1,TXO,201508,8000.0,賣權,6.2,6.4,4.5,4.9,183,4.9,719,4.5,4.9,16.5,2.7,
3482,2015/7/1,TXO,201508,8100.0,買權,0.0,0.0,0.0,0.0,0,1050.0,1,1040.0,1070.0,985.0,985.0,
3483,2015/7/1,TXO,201508,8100.0,賣權,8.2,8.2,6.1,6.1,151,6.1,1984,6.1,6.5,21.5,3.7,
3484,2015/7/1,TXO,201508,8200.0,買權,905.0,925.0,905.0,925.0,4,960.0,4,950.0,970.0,1270.0,830.0,
3485,2015/7/1,TXO,201508,8200.0,賣權,11.0,11.5,8.0,8.7,380,8.7,3021,8.1,8.9,29.0,5.2,
3486,2015/7/1,TXO,201508,8300.0,買權,880.0,880.0,880.0,880.0,2,860.0,3,850.0,870.0,1170.0,710.0,
3487,2015/7/1,TXO,201508,8300.0,賣權,16.5,16.5,11.0,12.0,496,12.0,3563,11.5,12.0,39.0,6.6,
3488,2015/7/1,TXO,201508,8400.0,買權,0.0,0.0,0.0,0.0,0,765.0,3,755.0,775.0,705.0,580.0,
3489,2015/7/1,TXO,201508,8400.0,賣權,22.0,24.0,15.0,17.0,1067,17.0,4272,16.5,17.5,53.0,9.3,
3490,2015/7/1,TXO,201508,8500.0,買權,695.0,695.0,695.0,695.0,1,675.0,6,665.0,685.0,985.0,505.0,
3491,2015/7/1,TXO,201508,8500.0,賣權,33.5,34.0,22.0,24.0,899,24.0,3369,23.5,24.5,73.0,13.5,
